name,id,qrs
328260545172803327699652527536527258554,301,[1406604 1406982 1407356]
277947164594077532857999761103648498462,301,[1406982 1407356 1407731]
14312346232445508710352048444206514186,301,[1407356 1407731 1408113]
112155249228233061348630836181644053948,301,[1407731 1408113 1408446]
108035837878371891777283078886532993670,301,[1408113 1408446 1408866]
93529945989398546510765302569238841504,301,[1408446 1408866 1409238]
41119802268487973502036289582489531452,301,[1408866 1409238 1409613]
96088890517617011180594438428186526895,301,[1409238 1409613 1409989]
56644243966354555674426156185436370054,301,[1409613 1409989 1410364]
303290902137930002235884109182566756926,301,[1409989 1410364 1410741]
233110970295360883058759765740740041538,301,[1410364 1410741 1411115]
255261759135263003660859398919964358443,301,[1410741 1411115 1411493]
131934835300487719787054824349171641112,301,[1411115 1411493 1411864]
269503123362304607448674752470691242380,301,[1411493 1411864 1412235]
100932575503877691687699137099765109641,301,[1411864 1412235 1412609]
323909644503712442432853372937128630040,301,[1412235 1412609 1412981]
274081297881899275178003428564077217837,301,[1412609 1412981 1413332]
234818622382508237752414111196716462246,301,[1412981 1413332 1413708]
7024749432413420892844130813356471007,301,[1413332 1413708 1414099]
53909921414156164527806409123340554921,301,[1413708 1414099 1414472]
227513257349505145202596734168985979167,301,[1414099 1414472 1414850]
174554093738036088668443837712814075908,301,[1414472 1414850 1415257]
314961911263689774409762333927426216447,301,[1414850 1415257 1415596]
202824243895056237772930861550599068022,301,[1415257 1415596 1416003]
56686600544638985889384668111820384893,301,[1415596 1416003 1416410]
278628170260544227828778208389037161132,301,[1416003 1416410 1416796]
331420503457318166307296743200540534536,301,[1416410 1416796 1417194]
42403425837019010153300140437216625950,301,[1416796 1417194 1417545]
229803289820242696761441904179997277054,301,[1417194 1417545 1417897]
189639705225180376840040887401641220745,301,[1417545 1417897 1418213]
200119552018144496613702251349331246200,301,[1417897 1418213 1418530]
265641184160179961535273392069302806396,301,[1418213 1418530 1418896]
229871882058953279185877785928115538751,301,[1418530 1418896 1419262]
307496443879091080593723006063477259423,301,[1418896 1419262 1419633]
71426974682505244615999935931664171455,301,[1419262 1419633 1419992]
170011184611148017838894225513989642011,301,[1419633 1419992 1420358]
93462140385945258466913865687623034931,301,[1419992 1420358 1420720]
118060034993188145324322523657563540429,301,[1420358 1420720 1421088]
66957790007402586103434390602766333203,301,[1420720 1421088 1421495]
290662148882916615822956528956190091376,301,[1421088 1421495 1421898]
66020085613839701729492627276153320000,301,[1421495 1421898 1422293]
76312922382597052649760338094258299381,301,[1421898 1422293 1422659]
33832720813341384658874213725566486787,301,[1422293 1422659 1423073]
287291768808825737533334519664952811924,301,[1422659 1423073 1423456]
225377134862199254175519210679750883700,301,[1423073 1423456 1423870]
96426696972565917581757261626392207692,301,[1423456 1423870 1424298]
336068615276034796177837225496370120037,301,[1423870 1424298 1424666]
207110619645198340280791087988865542212,301,[1424298 1424666 1425055]
166563789222466569454289241483891767911,301,[1424666 1425055 1425428]
92683218067843070712557738124448730085,301,[1425055 1425428 1425816]
95980050738962055893001106831478047671,301,[1425428 1425816 1426181]
6645124970643441504691446916958455968,301,[1425816 1426181 1426578]
244769714688788950737051526206065873439,301,[1426181 1426578 1426905]
112102067406884192724298376509222227463,301,[1426578 1426905 1427264]
192525686856014266834621132557844279496,301,[1426905 1427264 1427632]
14517797423548090815833694881557928250,301,[1427264 1427632 1428002]
283463711341590308322068970010032954813,301,[1427632 1428002 1428367]
100855375009774116862531124744854840362,301,[1428002 1428367 1428746]
123996992007093238038659906297688787922,301,[1428367 1428746 1429082]
115358552197394561980096048408754421181,301,[1428746 1429082 1429473]
284904381556014133530450063545725379349,301,[1429082 1429473 1429840]
93307595858715085728835483522406260953,301,[1429473 1429840 1430208]
318706471478381055190105144312788177561,301,[1429840 1430208 1430574]
110331255450478397843109065566315156552,301,[1430208 1430574 1430939]
281798178635833548403772840483520046068,301,[1430574 1430939 1431306]
100158539621310427000681886254216082343,301,[1430939 1431306 1431672]
321931752730782219528307406741804287184,301,[1431306 1431672 1432038]
143734268212551220749695631068988024063,301,[1431672 1432038 1432407]
92271305873276086869653256286519845703,301,[1432038 1432407 1432779]
245536066086432904007776061365288820378,301,[1432407 1432779 1433151]
56502814780095047606953089059719369067,301,[1432779 1433151 1433517]
176521572382988794441051707580437305812,301,[1433151 1433517 1433886]
323485254349624378128617483722301305943,301,[1433517 1433886 1434242]
168782568445933143977239674216114938038,301,[1433886 1434242 1434632]
5690005466060823893308523548940360796,301,[1434242 1434632 1435039]
133648913408488780571775299940792946383,301,[1434632 1435039 1435450]
70303178464618866342762219123567135589,301,[1435039 1435450 1435866]
205987047773700409750476243148906423993,301,[1435450 1435866 1436281]
39948204459264811098406520376154216374,301,[1435866 1436281]
213937492754854252553277513830915074319,302,[1406604 1406982]
105894055423548710959516579976192166574,302,[1406604 1406982 1407356]
22532029155529150875092004508789814776,302,[1406982 1407356 1407731]
104002053384342674412345639741738891623,302,[1407356 1407731 1408113]
335667575656438148121064959130794079465,302,[1407731 1408113 1408446]
334507056610047363437893637385929425909,302,[1408113 1408446 1408866]
122662279849652282676417649207433270077,302,[1408446 1408866 1409238]
206768104134123280691781136938556557123,302,[1408866 1409238 1409613]
150559714595979442486283090446566641868,302,[1409238 1409613 1409989]
326291560771500575501458049026023021103,302,[1409613 1409989 1410364]
329818149283915652991797884379005832061,302,[1409989 1410364 1410741]
84275428477047824145799222084569007266,302,[1410364 1410741 1411115]
313708242731158174252587859264298774049,302,[1410741 1411115 1411493]
34181305261476627025705821310079013403,302,[1411115 1411493 1411864]
192889996155192526309325492588062179971,302,[1411493 1411864 1412235]
283557906849171753882164297669776496096,302,[1411864 1412235 1412609]
325191295667777958670764653330742436409,302,[1412235 1412609 1412981]
301832013297535833168171947707358385274,302,[1412609 1412981 1413332]
85961246897702129222910743411240829403,302,[1412981 1413332 1413708]
230310592005132911334531018180681218176,302,[1413332 1413708 1414099]
127807729244014362317139142882723826370,302,[1413708 1414099 1414472]
53112298240935689528072125290870511796,302,[1414099 1414472 1414850]
84177346638944050145395064200434290709,302,[1414472 1414850 1415257]
127201971820264428653378592537837972144,302,[1414850 1415257 1415596]
169606808535674443410202354024723695795,302,[1415257 1415596 1416003]
161638562115748263340558394465899778485,302,[1415596 1416003 1416410]
238443912258433355297042298825811764958,302,[1416003 1416410 1416796]
165641207034454918840259267609406910413,302,[1416410 1416796 1417194]
144899492553975459176029389728216363499,302,[1416796 1417194 1417545]
257019002633189922229431480422648443936,302,[1417194 1417545 1417897]
241401707592375814554239163605831884611,302,[1417545 1417897 1418213]
40874261858294981392176775039720671335,302,[1417897 1418213 1418530]
37804050055394183521005626500561521370,302,[1418213 1418530 1418896]
258949387344025541996148972236142681585,302,[1418530 1418896 1419262]
57652206641122320386118461116824392404,302,[1418896 1419262 1419633]
127779261607080312294849039496483644672,302,[1419262 1419633 1419992]
211145557060495945068485114203236687500,302,[1419633 1419992 1420358]
46580670503291314163262639303458733704,302,[1419992 1420358 1420720]
174127164950044923029180813028274615072,302,[1420358 1420720 1421088]
109777909758568000865368633989841166739,302,[1420720 1421088 1421495]
223219983665107262027380891263581749173,302,[1421088 1421495 1421898]
336421514247288548033828350467495077073,302,[1421495 1421898 1422293]
123543690521030012298927728566464191180,302,[1421898 1422293 1422659]
279684905816530204270292308467715257642,302,[1422293 1422659 1423073]
52702458453439175927516708337452388052,302,[1422659 1423073 1423456]
28360868667396837298143351615018797521,302,[1423073 1423456 1423870]
163608499244558278905328017624853541186,302,[1423456 1423870 1424298]
298608177355126064305392208612225996828,302,[1423870 1424298 1424666]
207004573030420656217234791886098070382,302,[1424298 1424666 1425055]
209702385678102723728954613170395788622,302,[1424666 1425055 1425428]
44076738488525665101640308709872743608,302,[1425055 1425428 1425816]
220956727396468676559257970218337353202,302,[1425428 1425816 1426181]
40259427074900662012701568728620673133,302,[1425816 1426181 1426578]
129731426825278685346398444894729654481,302,[1426181 1426578 1426905]
210826564708132141853427240115809084292,302,[1426578 1426905 1427264]
316369919791067334800693077968627897947,302,[1426905 1427264 1427632]
4169477056534829128065786281866493062,302,[1427264 1427632 1428002]
131629995993870396681757590565183913361,302,[1427632 1428002 1428367]
320397972643853911693420054507570480101,302,[1428002 1428367 1428746]
172931853538099125036908137838554377784,302,[1428367 1428746 1429082]
220202288928308816744845881367429501003,302,[1428746 1429082 1429473]
220795801147297816709620287843784146664,302,[1429082 1429473 1429840]
320815294606225076409283908298120394736,302,[1429473 1429840 1430208]
262793649087636139926298212282796200217,302,[1429840 1430208 1430574]
81426420355590015884630269339369919256,302,[1430208 1430574 1430939]
314599891152591250904193525191461656018,302,[1430574 1430939 1431306]
108004449204476521054528159557556485470,302,[1430939 1431306 1431672]
279530882936243141250206837423074038896,302,[1431306 1431672 1432038]
145217451052776845103712820954575292589,302,[1431672 1432038 1432407]
212126545144033732755563352421904193431,302,[1432038 1432407 1432779]
239592317212882297097939103976524844233,302,[1432407 1432779 1433151]
332856644787118557498931294514281481067,302,[1432779 1433151 1433517]
281714545539912041060974340819352792516,302,[1433151 1433517 1433886]
94948212799211816850982090628617495555,302,[1433517 1433886 1434242]
313334255005480916969485932454495246291,302,[1433886 1434242 1434632]
177626152962444091926122717308114406438,302,[1434242 1434632 1435039]
131119139180034046084593015476295151347,302,[1434632 1435039 1435450]
120875350730917383819271191925571097276,302,[1435039 1435450 1435866]
300398735712810049094241956305426580619,302,[1435450 1435866 1436281]
29526773378943934263031622170248255275,302,[1435866 1436281]
118827297192164516237170109478033582397,309,[816307 816695]
164030849480672683041596135914818145256,309,[816307 816695 817080]
166041463217128398975031413348683106060,309,[816695 817080 817468]
274047723736610370385429533883185028113,309,[817080 817468 817851]
186792690343624466702511422540156027186,309,[817468 817851 818237]
251069640442431961163336401218862158217,309,[817851 818237 818618]
223304344271971125433997359348193030224,309,[818237 818618 818999]
308377948924121687554940168342371172454,309,[818618 818999 819378]
259615679718626742143368938802550784731,309,[818999 819378 819760]
10248772467994473726690327102194845972,309,[819378 819760 820139]
102784643119989511577741811748513758128,309,[819760 820139 820516]
128228629941110519163846910998783453229,309,[820139 820516 820893]
273507410084117322614121871291729534232,309,[820516 820893 821269]
175165743006412217146241260442221330749,309,[820893 821269 821645]
243461136093962895426089329251538582660,309,[821269 821645 822021]
304982559226677704971320892853119096532,309,[821645 822021 822395]
199507276878858042476614648605985214988,309,[822021 822395 822769]
261722625167756527234918311905949066166,309,[822395 822769 823141]
7119318037912510194032748813191300466,309,[822769 823141 823509]
78205996233162709595916697418939120917,309,[823141 823509 823883]
94307147094821896188466778401233091968,309,[823509 823883 824253]
87447825721228617846918487143784732444,309,[823883 824253 824621]
267601773006844976297456472985061471867,309,[824253 824621 824991]
230774219914726150970339494382518216072,309,[824621 824991 825358]
20546682875012085117314259962563626282,309,[824991 825358 825723]
44876956944845646287772181304914682889,309,[825358 825723 826093]
238027699448473498183052006906493592978,309,[825723 826093 826465]
127198431562369612307805194086812165662,309,[826093 826465 826813]
122749425003337086084782724143583340242,309,[826465 826813 827193]
126226921825567755967600453898846106819,309,[826813 827193 827540]
114729111748453217016524194389700837855,309,[827193 827540 827918]
58791696302739067485428269627480748316,309,[827540 827918 828284]
171075929052963089772149083852519650683,309,[827918 828284 828646]
5307274033032136609311757025816836508,309,[828284 828646 829008]
203605409937728171679053549521578195347,309,[828646 829008 829370]
280897009410316636594016606627210439167,309,[829008 829370 829732]
206235676346571903817904741260028743654,309,[829370 829732 830093]
63991235728275686307570789440093821774,309,[829732 830093 830455]
230481206712503080797127045420654523118,309,[830093 830455 830817]
285615193289685313922672201836013732881,309,[830455 830817 831179]
28313144829716234028732605389646807509,309,[830817 831179 831541]
40488336562028953918052634025923450790,309,[831179 831541 831894]
67678000473192253852183183113737675609,309,[831541 831894 832262]
151359015840417896334830906582888275344,309,[831894 832262 832623]
222463609670531945928482608096320506458,309,[832262 832623 832983]
149596062026662315899471015517987441029,309,[832623 832983 833344]
201622450884397031047002325630111273064,309,[832983 833344 833702]
48760573640967206015303751260738249864,309,[833344 833702 834060]
287987287282028720265028729131243897879,309,[833702 834060 834402]
257742989147011417948207950051081616621,309,[834060 834402 834780]
316250496914596415474896281014397850005,309,[834402 834780 835138]
221363756032970229865374229809863008406,309,[834780 835138 835525]
13254284832055845373363552307114480173,309,[835138 835525 835854]
32881247597361511821898347249536435822,309,[835525 835854 836214]
171956433400694356403641858711237322878,309,[835854 836214 836575]
96582508478162264480851911539151731959,309,[836214 836575 836935]
191033587278488336994557723392438894240,309,[836575 836935 837295]
119450658894807071878775593317618729004,309,[836935 837295 837655]
164724056151226988137235564655013144244,309,[837295 837655 838047]
285967408283088972738139100235760628683,309,[837655 838047 838375]
29191079980451502387507407036017323290,309,[838047 838375 838736]
84545017504414808812041591776193079751,309,[838375 838736 839096]
65772934196939386414461514434135048782,309,[838736 839096 839455]
162105024685690699182727053617491910797,309,[839096 839455 839815]
329206227747308598673964028117274361617,309,[839455 839815 840171]
7389982952250810952274029588321480078,309,[839815 840171 840535]
307819173488404668747190484935688166324,309,[840171 840535 840892]
175256918205009089958509790038503611290,309,[840535 840892 841254]
333391369889701424848162900887794649987,309,[840892 841254 841611]
209679076544330258630322272957826870527,309,[841254 841611 841967]
57876364505264818542288925574999751738,309,[841611 841967 842328]
139367216077227582063831978130657031965,309,[841967 842328 842688]
70513538967511866196729007963281259820,309,[842328 842688 843046]
290641472900000126611218440021511313196,309,[842688 843046 843406]
9950546447319748086076381658782737376,309,[843046 843406 843765]
98867576025954723904726278993843502958,309,[843406 843765 844125]
336925797573268024959792774482347257087,309,[843765 844125 844484]
5838611404534896232960905545280063043,309,[844125 844484 844842]
196319575552079235789766291971369937444,309,[844484 844842 845201]
48937343818551163241476102311103663831,309,[844842 845201 845558]
96251512874974818819504867707704353973,309,[845201 845558 845916]
241590343533595935843738823969537203678,309,[845558 845916]
204412033748948354922634144174203129447,310,[816307 816695]
319191377776943889911559293189536293839,310,[816307 816695 817080]
20246134315534026220732098301359573450,310,[816695 817080 817468]
48211622460304838215608055085684173903,310,[817080 817468 817851]
142933172129045611131279228157952251958,310,[817468 817851 818237]
10818538409365377091765299030201421631,310,[817851 818237 818618]
230091081765124298690348144394498314903,310,[818237 818618 818999]
43265808557292560855290052549753376096,310,[818618 818999 819378]
250042075388380961373691816225313910312,310,[818999 819378 819760]
315132176814744342818245148593151426217,310,[819378 819760 820139]
282484642526113086414390943351585395350,310,[819760 820139 820516]
87231875224683869958697760154902484010,310,[820139 820516 820893]
254547169015000642787648869173308769041,310,[820516 820893 821269]
287769897602739736435846271064120861782,310,[820893 821269 821645]
222361242460703820287394677125397472000,310,[821269 821645 822021]
318656856712123033426845960970628763935,310,[821645 822021 822395]
285201296739091192542272242826644784804,310,[822021 822395 822769]
337076760459683609719476619050201680754,310,[822395 822769 823141]
52819255264800353395947822755606216751,310,[822769 823141 823509]
104150050103446332283802036453212421426,310,[823141 823509 823883]
123663980126738824050278682984682503236,310,[823509 823883 824253]
70919660084503695778984519048085503576,310,[823883 824253 824621]
221345165832952655103804405254869157540,310,[824253 824621 824991]
186046948437761697317895826126441690607,310,[824621 824991 825358]
169055953099677637895289779403580279966,310,[824991 825358 825723]
330599847517495273014598666495719934190,310,[825358 825723 826093]
41726016236711107638223211254339372858,310,[825723 826093 826465]
198083827494581589014094643781738661897,310,[826093 826465 826813]
292302914362528201111232794862812633306,310,[826465 826813 827193]
251696816656534501576794499118754272961,310,[826813 827193 827540]
168831538572963792048395633045249327621,310,[827193 827540 827918]
246420987364390319738983724684660013520,310,[827540 827918 828284]
63961936761714791979425315216084316874,310,[827918 828284 828646]
216829344450757795694412935049151322651,310,[828284 828646 829008]
231017005300034140889724626141879252592,310,[828646 829008 829370]
284504065414371232492064210176762086525,310,[829008 829370 829732]
268541273272511741587136708678580860123,310,[829370 829732 830093]
183546081102309727298336562557844497502,310,[829732 830093 830455]
225982619697633375834775503774291960359,310,[830093 830455 830817]
195380631639560736532115165384575582117,310,[830455 830817 831179]
49232012119189506211947776392858573120,310,[830817 831179 831541]
39901808244809872549159971668917758184,310,[831179 831541 831894]
34051629805960415724274015767115790564,310,[831541 831894 832262]
263728549830660280777588493839608109295,310,[831894 832262 832623]
275361245051787868682032271182475978212,310,[832262 832623 832983]
26848125033532021741997587877218027711,310,[832623 832983 833344]
231333971946486100929581966547085332820,310,[832983 833344 833702]
141765796705232603798242933128394141862,310,[833344 833702 834060]
100732740126188141146155097570615503485,310,[833702 834060 834402]
230981222179753277115791510188192478938,310,[834060 834402 834780]
224832402083608930577416753413601223754,310,[834402 834780 835138]
165763036469980457825209322860155646171,310,[834780 835138 835525]
106228241143690095724005998245050618891,310,[835138 835525 835854]
191308607359683010150735293072387278693,310,[835525 835854 836214]
90811384943450648816995100769680581702,310,[835854 836214 836575]
80240008513501439948057397302659547149,310,[836214 836575 836935]
19425318521692497715229486297216151518,310,[836575 836935 837295]
79144054543436758919401663856049572976,310,[836935 837295 837655]
81382298810733781418970675089156441772,310,[837295 837655 838047]
278499510164305373405264697527634652490,310,[837655 838047 838375]
153551273554239446822132992400398843149,310,[838047 838375 838736]
209308487419979432002343931306786528686,310,[838375 838736 839096]
121867072493603665678056619215835355475,310,[838736 839096 839455]
134259344367985677062818971911817443454,310,[839096 839455 839815]
47407476826715813727502192495665022574,310,[839455 839815 840171]
190447360685162722120006860837112122046,310,[839815 840171 840535]
29799330083175870086309175283321052263,310,[840171 840535 840892]
7255982330464126054087835482311225676,310,[840535 840892 841254]
60918751527760080942504936274375274040,310,[840892 841254 841611]
190230629830848197621452983924287817196,310,[841254 841611 841967]
200386691673654597520523030838380012769,310,[841611 841967 842328]
176325617986902653879658403517787076805,310,[841967 842328 842688]
142122294906792039319450784915793207287,310,[842328 842688 843046]
133141773635271331885999240020318958547,310,[842688 843046 843406]
61139200250758032719651370753433626365,310,[843046 843406 843765]
291185375678929374588300755350203226339,310,[843406 843765 844125]
267844146460333219036670980672781819700,310,[843765 844125 844484]
199731121736966497351193025467440702751,310,[844125 844484 844842]
229920651555689255186318685373120327952,310,[844484 844842 845201]
136112323629174227025165996946460860258,310,[844842 845201 845558]
277620077270727531716437452073173591371,310,[845201 845558 845916]
339500644789857588293363889509472000210,310,[845558 845916]
303392424464443154936570279673353463808,311,[816307 816695]
186691548427989132785595594600817470559,311,[816307 816695 817080]
105823873476757427851163346768828353212,311,[816695 817080 817468]
163348741468651449629471138195962647383,311,[817080 817468 817851]
205648941951146373930768266619697769841,311,[817468 817851 818237]
217476612965804988726926285467460143048,311,[817851 818237 818618]
329396788934642883042352585703078879967,311,[818237 818618 818999]
237123040173971940356930929834084082925,311,[818618 818999 819378]
107284610556098166613113329431942203433,311,[818999 819378 819760]
268127655197351589249739503575019755209,311,[819378 819760 820139]
83378854647837761957223719060771847063,311,[819760 820139 820516]
240110653952123175329703760873051218223,311,[820139 820516 820893]
204347019927195446625823474189540772187,311,[820516 820893 821269]
160026683460146309088506788977012428847,311,[820893 821269 821645]
32798801381075691475135938025741617125,311,[821269 821645 822021]
29397617680719513757303691164940854620,311,[821645 822021 822395]
85614308687658413628669509166320397440,311,[822021 822395 822769]
168138399003054875350533300958239459732,311,[822395 822769 823141]
248201634916565123753441699709602839446,311,[822769 823141 823509]
247761598911625929543887813084501461510,311,[823141 823509 823883]
110938588460211807535562849052490260735,311,[823509 823883 824253]
85843053342860124030666865051327875916,311,[823883 824253 824621]
117675581438521920127357587439189169511,311,[824253 824621 824991]
75432194645657641466827218332093350943,311,[824621 824991 825358]
124094280832223771319065211188438647420,311,[824991 825358 825723]
297067644260732091635803171603934946308,311,[825358 825723 826093]
232987447813190251708440398160814906659,311,[825723 826093 826465]
168906149582834419944884641406261890384,311,[826093 826465 826813]
228691884571972211592667954271558106029,311,[826465 826813 827193]
1688234507095307770074742449615654413,311,[826813 827193 827540]
320734693801792274558754066542904034244,311,[827193 827540 827918]
86484559021553748108884911683400849804,311,[827540 827918 828284]
186440656203051144804831596822049069397,311,[827918 828284 828646]
320172858618629961926468828142707932522,311,[828284 828646 829008]
119799896267131801741907249162741671476,311,[828646 829008 829370]
71819508213902752840224986005196387317,311,[829008 829370 829732]
207058808012145529792758140190348739651,311,[829370 829732 830093]
295044959807055099419651910989692355641,311,[829732 830093 830455]
61317404590524973457914027153936356517,311,[830093 830455 830817]
100810996974600306782672973506300502721,311,[830455 830817 831179]
178079373576876647003992094793208431340,311,[830817 831179 831541]
301645136189398700682305501927702155776,311,[831179 831541 831894]
183072074090115868851227113918146503456,311,[831541 831894 832262]
311335487795626833186636915961545112611,311,[831894 832262 832623]
202115020827872241232254494014904851240,311,[832262 832623 832983]
107803067516800315810240369754551003665,311,[832623 832983 833344]
304358693716435315373654191420884682080,311,[832983 833344 833702]
254425269401608134199565898595711136759,311,[833344 833702 834060]
144706572232547142661279848564227512428,311,[833702 834060 834402]
306030594492649768074944645613587930475,311,[834060 834402 834780]
48807422930992772562797656326884505152,311,[834402 834780 835138]
208273366160173428020715817575292366255,311,[834780 835138 835525]
280473286159030291798837857183100065378,311,[835138 835525 835854]
109332535432666057193184424835068266966,311,[835525 835854 836214]
62449757505949428554793299575032877706,311,[835854 836214 836575]
191330575488030381527048537797826206651,311,[836214 836575 836935]
66142626266008938252815821596838962062,311,[836575 836935 837295]
299241940532111044730102787995677382380,311,[836935 837295 837655]
113629480178717024237438885305906896034,311,[837295 837655 838047]
81940960598489783265017136651458633655,311,[837655 838047 838375]
184270142456858973580917735068187316439,311,[838047 838375 838736]
312986224317031276178665078807225511769,311,[838375 838736 839096]
90780335705944057511360417564971741626,311,[838736 839096 839455]
246547277275113151483533474662785800462,311,[839096 839455 839815]
300683305474970535707358233963453318978,311,[839455 839815 840171]
157915279682462813409156422208140594896,311,[839815 840171 840535]
26749988462760082242049138032538680966,311,[840171 840535 840892]
250160333016696368415923836336564184833,311,[840535 840892 841254]
188986869400862261071861661419374740237,311,[840892 841254 841611]
200336276256399727576900475349343388435,311,[841254 841611 841967]
44319237433186518654150363041152039420,311,[841611 841967 842328]
140902086712307394558298740333020391386,311,[841967 842328 842688]
28336029511788991900784335481195321719,311,[842328 842688 843046]
64457015492160439786419189146963016732,311,[842688 843046 843406]
99737726133942007630937078442012575757,311,[843046 843406 843765]
1892530135267075649803737875887652317,311,[843406 843765 844125]
135320605229618529614272477395007002075,311,[843765 844125 844484]
59468115385624820137610775541854990309,311,[844125 844484 844842]
91570773043483915853153976972319711468,311,[844484 844842 845201]
128793285466939893389963999605445670647,311,[844842 845201 845558]
302390874324473095341181083449025997076,311,[845201 845558 845916]
226973812311562617836934604395283879952,311,[845558 845916]
95082561019400399927665016749674860180,312,[840171 840535]
64181727433137706259072229752627467828,312,[840171 840535 840892]
278292107568964673939378276498563596967,312,[840535 840892 841254]
260209626453994006754462359056067326932,312,[840892 841254 841611]
214477548416777060489135339960212521266,312,[841254 841611 841967]
254228686042548063284403170454233220868,312,[841611 841967 842328]
34505526318511878214179130695653560909,312,[841967 842328 842688]
37823428288831634204416821219835957130,312,[842328 842688 843046]
42179798217220191359957968555581715754,312,[842688 843046 843406]
117870029541626770982145428095625472597,312,[843046 843406 843765]
232602192376158844917213843435028483160,312,[843406 843765 844125]
106305994509472531326423878072281840147,312,[843765 844125 844484]
167813157781177487057470407687347101412,312,[844125 844484 844842]
219264605911575550599609160199786153951,312,[844484 844842 845201]
149465769256697206841665518331888680462,312,[844842 845201 845558]
160949106484016562481839221659620801844,312,[845201 845558 845916]
158243737684090113142794990297288645972,312,[845558 845916 846274]
325174664572461824634848916836965856807,312,[845916 846274 846631]
282344880505481152705342172864835239727,312,[846274 846631 846987]
306991789864381306965240204168820161299,312,[846631 846987 847344]
131522908073685000150492944725658679223,312,[846987 847344 847702]
66373647335746325021000638655005834751,312,[847344 847702 848057]
275740623780825609296627486974936913538,312,[847702 848057 848417]
260223972716048380785744143525190792260,312,[848057 848417 848771]
134608299509914210156411855649327763553,312,[848417 848771 849133]
108468701703296299689234201594051726492,312,[848771 849133 849494]
78679518053780680150744025865158483707,312,[849133 849494 849860]
288374131105393249136867040812983045094,312,[849494 849860 850231]
158095515906564914006102755849320398259,312,[849860 850231 850614]
293084103797665726223924711581812032036,312,[850231 850614 850993]
197856073406297861907638757710435872235,312,[850614 850993 851370]
27941898912789810677959826895606771161,312,[850993 851370 851750]
143857664302094422538784887920005139668,312,[851370 851750 852132]
138846254346156592945680858800566667682,312,[851750 852132 852515]
151632378398717061509465312574919030567,312,[852132 852515 852900]
26098127061439483398544160870994537300,312,[852515 852900 853286]
262967384162399850776600344947563775545,312,[852900 853286 853672]
320362392680277193522235876500101010795,312,[853286 853672 854060]
235058494572561872478282260571817518230,312,[853672 854060 854449]
297650755330735617668948814949217480994,312,[854060 854449 854837]
231211468473482451199883698574429349851,312,[854449 854837 855223]
291392557367936876605172280730170960050,312,[854837 855223 855607]
31028418555212369988471920617521642246,312,[855223 855607 855991]
145396708901918579894267417757304877334,312,[855607 855991 856376]
182497125262913335412289827322970148565,312,[855991 856376 856759]
5987627407371997586727742588420349889,312,[856376 856759 857141]
243272324068527551174221010205619551045,312,[856759 857141 857523]
290734927964562618845942400675894672585,312,[857141 857523 857907]
147985737337667544690361961432109422702,312,[857523 857907 858296]
273998980866766571822707002910983110978,312,[857907 858296 858681]
275270151289856752245696535242870736041,312,[858296 858681 859065]
123906745465797308628797201755184795115,312,[858681 859065 859451]
43646198485222361572896644693049043740,312,[859065 859451 859838]
98588489192014690197393353388207000403,312,[859451 859838 860227]
181871180974706488367564734765201970535,312,[859838 860227 860618]
177871978182696042022671577016212891796,312,[860227 860618 861011]
241363643883230319775402461475920661065,312,[860618 861011 861407]
287400650690048788804192162950079521716,312,[861011 861407 861802]
185048137855094621522880201710468404266,312,[861407 861802 862195]
306248469244100675759394485210534767850,312,[861802 862195 862587]
51555141872986574591491180622125584917,312,[862195 862587 862982]
319256274045410903677981667940414321969,312,[862587 862982 863375]
210915884125199963153634032716022666715,312,[862982 863375 863769]
208562556035671949447552932608835901091,312,[863375 863769 864160]
14330325218441166762967507916190784688,312,[863769 864160 864553]
274727297140735586616525916722798730779,312,[864160 864553 864943]
226737342602433058144210927692146385859,312,[864553 864943 865333]
198236536762285693753204052689322641652,312,[864943 865333 865721]
15518172734155333994399789001440192313,312,[865333 865721 866109]
35946419544619242874882952381464348754,312,[865721 866109 866496]
75332286775840718107805855638015395294,312,[866109 866496 866882]
54112210835685952155704623472623657955,312,[866496 866882 867271]
213135703429414169142971326031470077532,312,[866882 867271 867659]
77403005227005113037000259065635576724,312,[867271 867659 868041]
3883778308828955640421188817780842239,312,[867659 868041 868431]
36324437001908166724865277844903413140,312,[868041 868431 868819]
297792139390368096352086874074950556673,312,[868431 868819 869212]
283301319059375904911551920996139826574,312,[868819 869212 869602]
34599853402895738775388824515588196673,312,[869212 869602 869997]
195127265738426756739192589191091663796,312,[869602 869997]
303249128370923602890273183116450463963,314,[840171 840535]
180032613941307233905346705227952396453,314,[840171 840535 840892]
170683276395879440344884434483327379588,314,[840535 840892 841254]
217621854563910336645712728386286104625,314,[840892 841254 841611]
46508571381232708530983992450369168542,314,[841254 841611 841967]
131245219945830934164451154961883419742,314,[841611 841967 842328]
70177774936458567259524582569209035801,314,[841967 842328 842688]
31124285022149067334041390211774021739,314,[842328 842688 843046]
254279098737000994721066178353182718560,314,[842688 843046 843406]
261910478250541388851769975667625566849,314,[843046 843406 843765]
107400133612261221510143490650255647323,314,[843406 843765 844125]
215976342612491471171093951780893356632,314,[843765 844125 844484]
90424631686503951760170127247874401795,314,[844125 844484 844842]
306336321988316642416455530849997094601,314,[844484 844842 845201]
243989395474374797692045978545633263139,314,[844842 845201 845558]
90505927362487526408226610056252934144,314,[845201 845558 845916]
297971087493311561477162922641826486784,314,[845558 845916 846274]
